 -1.4822e-323   1.1009e-01   2.2244e-01   3.3899e-01   4.6102e-01   5.8898e-01   7.2243e-01   8.6008e-01   1.0000e+00
 -1.4822e-323   1.1031e-01   2.2286e-01   3.3953e-01   4.6160e-01   5.8952e-01   7.2284e-01   8.6030e-01   1.0000e+00
 -1.4822e-323   1.1053e-01   2.2326e-01   3.4006e-01   4.6218e-01   5.9005e-01   7.2325e-01   8.6052e-01   1.0000e+00
 -1.4822e-323   1.1075e-01   2.2366e-01   3.4059e-01   4.6275e-01   5.9058e-01   7.2365e-01   8.6074e-01   1.0000e+00
 -1.4822e-323   1.1096e-01   2.2406e-01   3.4110e-01   4.6330e-01   5.9109e-01   7.2405e-01   8.6095e-01   1.0000e+00
 -1.4822e-323   1.1117e-01   2.2445e-01   3.4161e-01   4.6386e-01   5.9160e-01   7.2444e-01   8.6116e-01   1.0000e+00
 -1.4822e-323   1.1138e-01   2.2483e-01   3.4211e-01   4.6440e-01   5.9210e-01   7.2482e-01   8.6137e-01   1.0000e+00
 -1.4822e-323   1.1158e-01   2.2521e-01   3.4260e-01   4.6493e-01   5.9260e-01   7.2520e-01   8.6158e-01   1.0000e+00
 -1.4822e-323   1.1178e-01   2.2558e-01   3.4309e-01   4.6546e-01   5.9308e-01   7.2557e-01   8.6178e-01   1.0000e+00
 -1.4822e-323   1.1198e-01   2.2595e-01   3.4357e-01   4.6597e-01   5.9356e-01   7.2594e-01   8.6198e-01   1.0000e+00
 -1.4822e-323   1.1218e-01   2.2631e-01   3.4404e-01   4.6649e-01   5.9403e-01   7.2630e-01   8.6217e-01   1.0000e+00
 -1.4822e-323   1.1237e-01   2.2666e-01   3.4450e-01   4.6699e-01   5.9450e-01   7.2665e-01   8.6236e-01   1.0000e+00
 -1.4822e-323   1.1256e-01   2.2701e-01   3.4496e-01   4.6748e-01   5.9496e-01   7.2700e-01   8.6255e-01   1.0000e+00
 -1.4822e-323   1.1275e-01   2.2736e-01   3.4541e-01   4.6797e-01   5.9541e-01   7.2735e-01   8.6274e-01   1.0000e+00
 -1.4822e-323   1.1293e-01   2.2770e-01   3.4586e-01   4.6845e-01   5.9585e-01   7.2769e-01   8.6292e-01   1.0000e+00
 -1.4822e-323   1.1311e-01   2.2803e-01   3.4629e-01   4.6892e-01   5.9629e-01   7.2802e-01   8.6311e-01   1.0000e+00
 -1.4822e-323   1.1329e-01   2.2836e-01   3.4672e-01   4.6939e-01   5.9672e-01   7.2835e-01   8.6328e-01   1.0000e+00
 -1.4822e-323   1.1346e-01   2.2868e-01   3.4715e-01   4.6985e-01   5.9714e-01   7.2868e-01   8.6346e-01   1.0000e+00
 -1.4822e-323   1.1364e-01   2.2900e-01   3.4756e-01   4.7030e-01   5.9756e-01   7.2900e-01   8.6363e-01   1.0000e+00
 -1.4822e-323   1.1381e-01   2.2932e-01   3.4798e-01   4.7075e-01   5.9797e-01   7.2931e-01   8.6380e-01   1.0000e+00
 -1.4822e-323   1.1397e-01   2.2963e-01   3.4838e-01   4.7119e-01   5.9838e-01   7.2962e-01   8.6397e-01   1.0000e+00
 -1.4822e-323   1.1414e-01   2.2993e-01   3.4878e-01   4.7162e-01   5.9878e-01   7.2993e-01   8.6414e-01   1.0000e+00
 -1.4822e-323   1.1430e-01   2.3023e-01   3.4917e-01   4.7204e-01   5.9917e-01   7.3023e-01   8.6430e-01   1.0000e+00
 -1.4822e-323   1.1446e-01   2.3053e-01   3.4956e-01   4.7246e-01   5.9956e-01   7.3053e-01   8.6446e-01   1.0000e+00
 -1.4822e-323   1.1462e-01   2.3082e-01   3.4994e-01   4.7288e-01   5.9994e-01   7.3082e-01   8.6462e-01   1.0000e+00
 -1.4822e-323   1.1478e-01   2.3111e-01   3.5032e-01   4.7328e-01   6.0031e-01   7.3111e-01   8.6477e-01   1.0000e+00
 -1.4822e-323   1.1493e-01   2.3139e-01   3.5069e-01   4.7368e-01   6.0068e-01   7.3139e-01   8.6493e-01   1.0000e+00
 -1.4822e-323   1.1508e-01   2.3167e-01   3.5105e-01   4.7408e-01   6.0105e-01   7.3167e-01   8.6508e-01   1.0000e+00
 -1.4822e-323   1.1523e-01   2.3195e-01   3.5141e-01   4.7447e-01   6.0141e-01   7.3194e-01   8.6523e-01   1.0000e+00
 -1.4822e-323   1.1538e-01   2.3222e-01   3.5176e-01   4.7485e-01   6.0176e-01   7.3221e-01   8.6537e-01   1.0000e+00
 -1.4822e-323   1.1552e-01   2.3248e-01   3.5211e-01   4.7523e-01   6.0211e-01   7.3248e-01   8.6552e-01   1.0000e+00
 -1.4822e-323   1.1566e-01   2.3275e-01   3.5246e-01   4.7560e-01   6.0245e-01   7.3274e-01   8.6566e-01   1.0000e+00
 -1.4822e-323   1.1580e-01   2.3300e-01   3.5279e-01   4.7596e-01   6.0279e-01   7.3300e-01   8.6580e-01   1.0000e+00
 -1.4822e-323   1.1594e-01   2.3326e-01   3.5313e-01   4.7632e-01   6.0313e-01   7.3326e-01   8.6594e-01   1.0000e+00
 -1.4822e-323   1.1608e-01   2.3351e-01   3.5345e-01   4.7668e-01   6.0345e-01   7.3351e-01   8.6607e-01   1.0000e+00
 -1.4822e-323   1.1621e-01   2.3376e-01   3.5378e-01   4.7703e-01   6.0378e-01   7.3376e-01   8.6621e-01   1.0000e+00
 -1.4822e-323   1.1634e-01   2.3400e-01   3.5410e-01   4.7737e-01   6.0409e-01   7.3400e-01   8.6634e-01   1.0000e+00
 -1.4822e-323   1.1647e-01   2.3424e-01   3.5441e-01   4.7771e-01   6.0441e-01   7.3424e-01   8.6647e-01   1.0000e+00
 -1.4822e-323   1.1660e-01   2.3448e-01   3.5472e-01   4.7805e-01   6.0472e-01   7.3448e-01   8.6660e-01   1.0000e+00
 -1.4822e-323   1.1673e-01   2.3471e-01   3.5502e-01   4.7838e-01   6.0502e-01   7.3471e-01   8.6672e-01   1.0000e+00
 -1.4822e-323   1.1685e-01   2.3494e-01   3.5532e-01   4.7870e-01   6.0532e-01   7.3494e-01   8.6685e-01   1.0000e+00
 -1.4822e-323   1.1697e-01   2.3517e-01   3.5562e-01   4.7902e-01   6.0562e-01   7.3516e-01   8.6697e-01   1.0000e+00
 -1.4822e-323   1.1709e-01   2.3539e-01   3.5591e-01   4.7933e-01   6.0591e-01   7.3539e-01   8.6709e-01   1.0000e+00
 -1.4822e-323   1.1721e-01   2.3561e-01   3.5619e-01   4.7964e-01   6.0619e-01   7.3561e-01   8.6721e-01   1.0000e+00
 -1.4822e-323   1.1733e-01   2.3582e-01   3.5648e-01   4.7995e-01   6.0647e-01   7.3582e-01   8.6733e-01   1.0000e+00
 -1.4822e-323   1.1744e-01   2.3604e-01   3.5675e-01   4.8025e-01   6.0675e-01   7.3603e-01   8.6744e-01   1.0000e+00
 -1.4822e-323   1.1756e-01   2.3624e-01   3.5703e-01   4.8055e-01   6.0703e-01   7.3624e-01   8.6755e-01   1.0000e+00
 -1.4822e-323   1.1767e-01   2.3645e-01   3.5730e-01   4.8084e-01   6.0730e-01   7.3645e-01   8.6767e-01   1.0000e+00
 -1.4822e-323   1.1778e-01   2.3665e-01   3.5756e-01   4.8113e-01   6.0756e-01   7.3665e-01   8.6778e-01   1.0000e+00
 -1.4822e-323   1.1789e-01   2.3685e-01   3.5782e-01   4.8141e-01   6.0782e-01   7.3685e-01   8.6788e-01   1.0000e+00
 -1.4822e-323   1.1799e-01   2.3705e-01   3.5808e-01   4.8169e-01   6.0808e-01   7.3705e-01   8.6799e-01   1.0000e+00
 -1.4822e-323   1.1810e-01   2.3725e-01   3.5834e-01   4.8196e-01   6.0833e-01   7.3724e-01   8.6810e-01   1.0000e+00
 -1.4822e-323   1.1820e-01   2.3744e-01   3.5858e-01   4.8223e-01   6.0858e-01   7.3744e-01   8.6820e-01   1.0000e+00
 -1.4822e-323   1.1830e-01   2.3763e-01   3.5883e-01   4.8250e-01   6.0883e-01   7.3762e-01   8.6830e-01   1.0000e+00
 -1.4822e-323   1.1840e-01   2.3781e-01   3.5907e-01   4.8276e-01   6.0907e-01   7.3781e-01   8.6840e-01   1.0000e+00
 -1.4822e-323   1.1850e-01   2.3799e-01   3.5931e-01   4.8302e-01   6.0931e-01   7.3799e-01   8.6850e-01   1.0000e+00
 -1.4822e-323   1.1860e-01   2.3817e-01   3.5955e-01   4.8327e-01   6.0955e-01   7.3817e-01   8.6860e-01   1.0000e+00
 -1.4822e-323   1.1870e-01   2.3835e-01   3.5978e-01   4.8352e-01   6.0978e-01   7.3835e-01   8.6870e-01   1.0000e+00
 -1.4822e-323   1.1879e-01   2.3853e-01   3.6001e-01   4.8377e-01   6.1001e-01   7.3852e-01   8.6879e-01   1.0000e+00
 -1.4822e-323   1.1888e-01   2.3870e-01   3.6023e-01   4.8402e-01   6.1023e-01   7.3870e-01   8.6888e-01   1.0000e+00
 -1.4822e-323   1.1897e-01   2.3887e-01   3.6045e-01   4.8426e-01   6.1045e-01   7.3887e-01   8.6897e-01   1.0000e+00
 -1.4822e-323   1.1907e-01   2.3903e-01   3.6067e-01   4.8449e-01   6.1067e-01   7.3903e-01   8.6906e-01   1.0000e+00
 -1.4822e-323   1.1915e-01   2.3920e-01   3.6089e-01   4.8472e-01   6.1089e-01   7.3920e-01   8.6915e-01   1.0000e+00
 -1.4822e-323   1.1924e-01   2.3936e-01   3.6110e-01   4.8495e-01   6.1110e-01   7.3936e-01   8.6924e-01   1.0000e+00
 -1.4822e-323   1.1933e-01   2.3952e-01   3.6131e-01   4.8518e-01   6.1131e-01   7.3952e-01   8.6933e-01   1.0000e+00
 -1.4822e-323   1.1941e-01   2.3968e-01   3.6151e-01   4.8540e-01   6.1151e-01   7.3968e-01   8.6941e-01   1.0000e+00
 -1.4822e-323   1.1950e-01   2.3983e-01   3.6171e-01   4.8562e-01   6.1171e-01   7.3983e-01   8.6950e-01   1.0000e+00
 -1.4822e-323   1.1958e-01   2.3998e-01   3.6191e-01   4.8584e-01   6.1191e-01   7.3998e-01   8.6958e-01   1.0000e+00
 -1.4822e-323   1.1966e-01   2.4013e-01   3.6211e-01   4.8605e-01   6.1211e-01   7.4013e-01   8.6966e-01   1.0000e+00
 -1.4822e-323   1.1974e-01   2.4028e-01   3.6230e-01   4.8626e-01   6.1230e-01   7.4028e-01   8.6974e-01   1.0000e+00
 -1.4822e-323   1.1982e-01   2.4043e-01   3.6249e-01   4.8646e-01   6.1249e-01   7.4043e-01   8.6982e-01   1.0000e+00
 -1.4822e-323   1.1990e-01   2.4057e-01   3.6268e-01   4.8667e-01   6.1268e-01   7.4057e-01   8.6990e-01   1.0000e+00
 -1.4822e-323   1.1997e-01   2.4071e-01   3.6287e-01   4.8687e-01   6.1287e-01   7.4071e-01   8.6997e-01   1.0000e+00
 -1.4822e-323   1.2005e-01   2.4085e-01   3.6305e-01   4.8706e-01   6.1305e-01   7.4085e-01   8.7005e-01   1.0000e+00
 -1.4822e-323   1.2012e-01   2.4099e-01   3.6323e-01   4.8726e-01   6.1323e-01   7.4099e-01   8.7012e-01   1.0000e+00
 -1.4822e-323   1.2020e-01   2.4112e-01   3.6340e-01   4.8745e-01   6.1340e-01   7.4112e-01   8.7020e-01   1.0000e+00
 -1.4822e-323   1.2027e-01   2.4126e-01   3.6358e-01   4.8764e-01   6.1358e-01   7.4126e-01   8.7027e-01   1.0000e+00
 -1.4822e-323   1.2034e-01   2.4139e-01   3.6375e-01   4.8782e-01   6.1375e-01   7.4139e-01   8.7034e-01   1.0000e+00
 -1.4822e-323   1.2041e-01   2.4152e-01   3.6392e-01   4.8800e-01   6.1392e-01   7.4152e-01   8.7041e-01   1.0000e+00
 -1.4822e-323   1.2048e-01   2.4165e-01   3.6408e-01   4.8818e-01   6.1408e-01   7.4164e-01   8.7048e-01   1.0000e+00
 -1.4822e-323   1.2055e-01   2.4177e-01   3.6425e-01   4.8836e-01   6.1425e-01   7.4177e-01   8.7055e-01   1.0000e+00
 -1.4822e-323   1.2061e-01   2.4189e-01   3.6441e-01   4.8854e-01   6.1441e-01   7.4189e-01   8.7061e-01   1.0000e+00
 -1.4822e-323   1.2068e-01   2.4202e-01   3.6457e-01   4.8871e-01   6.1457e-01   7.4202e-01   8.7068e-01   1.0000e+00
 -1.4822e-323   1.2074e-01   2.4214e-01   3.6472e-01   4.8888e-01   6.1472e-01   7.4213e-01   8.7074e-01   1.0000e+00
 -1.4822e-323   1.2081e-01   2.4225e-01   3.6488e-01   4.8904e-01   6.1488e-01   7.4225e-01   8.7081e-01   1.0000e+00
 -1.4822e-323   1.2087e-01   2.4237e-01   3.6503e-01   4.8921e-01   6.1503e-01   7.4237e-01   8.7087e-01   1.0000e+00
 -1.4822e-323   1.2093e-01   2.4248e-01   3.6518e-01   4.8937e-01   6.1518e-01   7.4248e-01   8.7093e-01   1.0000e+00
 -1.4822e-323   1.2099e-01   2.4260e-01   3.6533e-01   4.8953e-01   6.1533e-01   7.4260e-01   8.7099e-01   1.0000e+00
 -1.4822e-323   1.2105e-01   2.4271e-01   3.6547e-01   4.8969e-01   6.1547e-01   7.4271e-01   8.7105e-01   1.0000e+00
 -1.4822e-323   1.2111e-01   2.4282e-01   3.6561e-01   4.8984e-01   6.1561e-01   7.4282e-01   8.7111e-01   1.0000e+00
 -1.4822e-323   1.2117e-01   2.4292e-01   3.6576e-01   4.8999e-01   6.1576e-01   7.4292e-01   8.7117e-01   1.0000e+00
 -1.4822e-323   1.2123e-01   2.4303e-01   3.6589e-01   4.9014e-01   6.1589e-01   7.4303e-01   8.7123e-01   1.0000e+00
 -1.4822e-323   1.2128e-01   2.4313e-01   3.6603e-01   4.9029e-01   6.1603e-01   7.4313e-01   8.7128e-01   1.0000e+00
 -1.4822e-323   1.2134e-01   2.4324e-01   3.6616e-01   4.9044e-01   6.1616e-01   7.4324e-01   8.7134e-01   1.0000e+00
 -1.4822e-323   1.2140e-01   2.4334e-01   3.6630e-01   4.9058e-01   6.1630e-01   7.4334e-01   8.7140e-01   1.0000e+00
 -1.4822e-323   1.2145e-01   2.4344e-01   3.6643e-01   4.9072e-01   6.1643e-01   7.4344e-01   8.7145e-01   1.0000e+00
 -1.4822e-323   1.2150e-01   2.4354e-01   3.6656e-01   4.9086e-01   6.1656e-01   7.4354e-01   8.7150e-01   1.0000e+00
 -1.4822e-323   1.2156e-01   2.4363e-01   3.6668e-01   4.9100e-01   6.1668e-01   7.4363e-01   8.7155e-01   1.0000e+00
 -1.4822e-323   1.2161e-01   2.4373e-01   3.6681e-01   4.9113e-01   6.1681e-01   7.4373e-01   8.7161e-01   1.0000e+00
 -1.4822e-323   1.2166e-01   2.4382e-01   3.6693e-01   4.9127e-01   6.1693e-01   7.4382e-01   8.7166e-01   1.0000e+00
 -1.4822e-323   1.2171e-01   2.4392e-01   3.6705e-01   4.9140e-01   6.1705e-01   7.4392e-01   8.7171e-01   1.0000e+00
 -1.4822e-323   1.2176e-01   2.4401e-01   3.6717e-01   4.9153e-01   6.1717e-01   7.4401e-01   8.7176e-01   1.0000e+00
 -1.4822e-323   1.2181e-01   2.4410e-01   3.6729e-01   4.9165e-01   6.1729e-01   7.4410e-01   8.7181e-01   1.0000e+00
 -1.4822e-323   1.2185e-01   2.4419e-01   3.6740e-01   4.9178e-01   6.1740e-01   7.4419e-01   8.7185e-01   1.0000e+00
 -1.4822e-323   1.2190e-01   2.4427e-01   3.6752e-01   4.9190e-01   6.1752e-01   7.4427e-01   8.7190e-01   1.0000e+00
 -1.4822e-323   1.2195e-01   2.4436e-01   3.6763e-01   4.9202e-01   6.1763e-01   7.4436e-01   8.7195e-01   1.0000e+00
 -1.4822e-323   1.2199e-01   2.4444e-01   3.6774e-01   4.9214e-01   6.1774e-01   7.4444e-01   8.7199e-01   1.0000e+00
 -1.4822e-323   1.2204e-01   2.4453e-01   3.6785e-01   4.9226e-01   6.1785e-01   7.4453e-01   8.7204e-01   1.0000e+00
 -1.4822e-323   1.2208e-01   2.4461e-01   3.6796e-01   4.9238e-01   6.1796e-01   7.4461e-01   8.7208e-01   1.0000e+00
 -1.4822e-323   1.2213e-01   2.4469e-01   3.6806e-01   4.9249e-01   6.1806e-01   7.4469e-01   8.7213e-01   1.0000e+00
 -1.4822e-323   1.2217e-01   2.4477e-01   3.6817e-01   4.9260e-01   6.1817e-01   7.4477e-01   8.7217e-01   1.0000e+00
 -1.4822e-323   1.2221e-01   2.4485e-01   3.6827e-01   4.9271e-01   6.1827e-01   7.4485e-01   8.7221e-01   1.0000e+00
 -1.4822e-323   1.2225e-01   2.4493e-01   3.6837e-01   4.9282e-01   6.1837e-01   7.4493e-01   8.7225e-01   1.0000e+00
 -1.4822e-323   1.2229e-01   2.4500e-01   3.6847e-01   4.9293e-01   6.1847e-01   7.4500e-01   8.7229e-01   1.0000e+00
 -1.4822e-323   1.2234e-01   2.4508e-01   3.6857e-01   4.9304e-01   6.1857e-01   7.4508e-01   8.7234e-01   1.0000e+00
 -1.4822e-323   1.2238e-01   2.4515e-01   3.6866e-01   4.9314e-01   6.1866e-01   7.4515e-01   8.7238e-01   1.0000e+00
 -1.4822e-323   1.2241e-01   2.4522e-01   3.6876e-01   4.9324e-01   6.1876e-01   7.4522e-01   8.7241e-01   1.0000e+00
 -1.4822e-323   1.2245e-01   2.4529e-01   3.6885e-01   4.9335e-01   6.1885e-01   7.4529e-01   8.7245e-01   1.0000e+00
 -1.4822e-323   1.2249e-01   2.4537e-01   3.6894e-01   4.9345e-01   6.1894e-01   7.4537e-01   8.7249e-01   1.0000e+00
 -1.4822e-323   1.2253e-01   2.4543e-01   3.6904e-01   4.9354e-01   6.1904e-01   7.4543e-01   8.7253e-01   1.0000e+00
 -1.4822e-323   1.2257e-01   2.4550e-01   3.6912e-01   4.9364e-01   6.1912e-01   7.4550e-01   8.7257e-01   1.0000e+00
 -1.4822e-323   1.2260e-01   2.4557e-01   3.6921e-01   4.9374e-01   6.1921e-01   7.4557e-01   8.7260e-01   1.0000e+00
 -1.4822e-323   1.2264e-01   2.4564e-01   3.6930e-01   4.9383e-01   6.1930e-01   7.4564e-01   8.7264e-01   1.0000e+00
 -1.4822e-323   1.2267e-01   2.4570e-01   3.6938e-01   4.9392e-01   6.1938e-01   7.4570e-01   8.7267e-01   1.0000e+00
 -1.4822e-323   1.2271e-01   2.4577e-01   3.6947e-01   4.9401e-01   6.1947e-01   7.4577e-01   8.7271e-01   1.0000e+00
 -1.4822e-323   1.2274e-01   2.4583e-01   3.6955e-01   4.9410e-01   6.1955e-01   7.4583e-01   8.7274e-01   1.0000e+00
 -1.4822e-323   1.2278e-01   2.4589e-01   3.6963e-01   4.9419e-01   6.1963e-01   7.4589e-01   8.7278e-01   1.0000e+00
 -1.4822e-323   1.2281e-01   2.4595e-01   3.6971e-01   4.9428e-01   6.1971e-01   7.4595e-01   8.7281e-01   1.0000e+00
 -1.4822e-323   1.2284e-01   2.4602e-01   3.6979e-01   4.9436e-01   6.1979e-01   7.4602e-01   8.7284e-01   1.0000e+00
 -1.4822e-323   1.2288e-01   2.4607e-01   3.6987e-01   4.9445e-01   6.1987e-01   7.4607e-01   8.7288e-01   1.0000e+00
 -1.4822e-323   1.2291e-01   2.4613e-01   3.6995e-01   4.9453e-01   6.1995e-01   7.4613e-01   8.7291e-01   1.0000e+00
 -1.4822e-323   1.2294e-01   2.4619e-01   3.7002e-01   4.9461e-01   6.2002e-01   7.4619e-01   8.7294e-01   1.0000e+00
 -1.4822e-323   1.2297e-01   2.4625e-01   3.7010e-01   4.9470e-01   6.2010e-01   7.4625e-01   8.7297e-01   1.0000e+00
 -1.4822e-323   1.2300e-01   2.4631e-01   3.7017e-01   4.9477e-01   6.2017e-01   7.4631e-01   8.7300e-01   1.0000e+00
 -1.4822e-323   1.2303e-01   2.4636e-01   3.7024e-01   4.9485e-01   6.2024e-01   7.4636e-01   8.7303e-01   1.0000e+00
 -1.4822e-323   1.2306e-01   2.4642e-01   3.7032e-01   4.9493e-01   6.2032e-01   7.4642e-01   8.7306e-01   1.0000e+00
 -1.4822e-323   1.2309e-01   2.4647e-01   3.7039e-01   4.9501e-01   6.2039e-01   7.4647e-01   8.7309e-01   1.0000e+00
 -1.4822e-323   1.2312e-01   2.4652e-01   3.7046e-01   4.9508e-01   6.2046e-01   7.4652e-01   8.7312e-01   1.0000e+00
 -1.4822e-323   1.2315e-01   2.4657e-01   3.7052e-01   4.9515e-01   6.2052e-01   7.4657e-01   8.7315e-01   1.0000e+00
 -1.4822e-323   1.2317e-01   2.4663e-01   3.7059e-01   4.9523e-01   6.2059e-01   7.4663e-01   8.7317e-01   1.0000e+00
 -1.4822e-323   1.2320e-01   2.4668e-01   3.7066e-01   4.9530e-01   6.2066e-01   7.4668e-01   8.7320e-01   1.0000e+00
 -1.4822e-323   1.2323e-01   2.4673e-01   3.7072e-01   4.9537e-01   6.2072e-01   7.4673e-01   8.7323e-01   1.0000e+00
 -1.4822e-323   1.2325e-01   2.4677e-01   3.7079e-01   4.9544e-01   6.2079e-01   7.4677e-01   8.7325e-01   1.0000e+00
 -1.4822e-323   1.2328e-01   2.4682e-01   3.7085e-01   4.9551e-01   6.2085e-01   7.4682e-01   8.7328e-01   1.0000e+00
 -1.4822e-323   1.2331e-01   2.4687e-01   3.7091e-01   4.9557e-01   6.2091e-01   7.4687e-01   8.7331e-01   1.0000e+00
 -1.4822e-323   1.2333e-01   2.4692e-01   3.7097e-01   4.9564e-01   6.2097e-01   7.4692e-01   8.7333e-01   1.0000e+00
 -1.4822e-323   1.2336e-01   2.4696e-01   3.7103e-01   4.9571e-01   6.2103e-01   7.4696e-01   8.7336e-01   1.0000e+00
 -1.4822e-323   1.2338e-01   2.4701e-01   3.7109e-01   4.9577e-01   6.2109e-01   7.4701e-01   8.7338e-01   1.0000e+00
 -1.4822e-323   1.2341e-01   2.4705e-01   3.7115e-01   4.9583e-01   6.2115e-01   7.4705e-01   8.7341e-01   1.0000e+00
 -1.4822e-323   1.2343e-01   2.4710e-01   3.7121e-01   4.9590e-01   6.2121e-01   7.4710e-01   8.7343e-01   1.0000e+00
 -1.4822e-323   1.2345e-01   2.4714e-01   3.7127e-01   4.9596e-01   6.2127e-01   7.4714e-01   8.7345e-01   1.0000e+00
 -1.4822e-323   1.2348e-01   2.4718e-01   3.7132e-01   4.9602e-01   6.2132e-01   7.4718e-01   8.7348e-01   1.0000e+00
 -1.4822e-323   1.2350e-01   2.4723e-01   3.7138e-01   4.9608e-01   6.2138e-01   7.4723e-01   8.7350e-01   1.0000e+00
 -1.4822e-323   1.2352e-01   2.4727e-01   3.7143e-01   4.9614e-01   6.2143e-01   7.4727e-01   8.7352e-01   1.0000e+00
 -1.4822e-323   1.2354e-01   2.4731e-01   3.7148e-01   4.9620e-01   6.2148e-01   7.4731e-01   8.7354e-01   1.0000e+00
 -1.4822e-323   1.2357e-01   2.4735e-01   3.7154e-01   4.9625e-01   6.2154e-01   7.4735e-01   8.7357e-01   1.0000e+00
 -1.4822e-323   1.2359e-01   2.4739e-01   3.7159e-01   4.9631e-01   6.2159e-01   7.4739e-01   8.7359e-01   1.0000e+00
 -1.4822e-323   1.2361e-01   2.4743e-01   3.7164e-01   4.9636e-01   6.2164e-01   7.4743e-01   8.7361e-01   1.0000e+00
 -1.4822e-323   1.2363e-01   2.4747e-01   3.7169e-01   4.9642e-01   6.2169e-01   7.4747e-01   8.7363e-01   1.0000e+00
 -1.4822e-323   1.2365e-01   2.4751e-01   3.7174e-01   4.9647e-01   6.2174e-01   7.4751e-01   8.7365e-01   1.0000e+00
 -1.4822e-323   1.2367e-01   2.4754e-01   3.7179e-01   4.9653e-01   6.2179e-01   7.4754e-01   8.7367e-01   1.0000e+00
 -1.4822e-323   1.2369e-01   2.4758e-01   3.7184e-01   4.9658e-01   6.2184e-01   7.4758e-01   8.7369e-01   1.0000e+00
 -1.4822e-323   1.2371e-01   2.4762e-01   3.7189e-01   4.9663e-01   6.2189e-01   7.4762e-01   8.7371e-01   1.0000e+00
 -1.4822e-323   1.2373e-01   2.4765e-01   3.7193e-01   4.9668e-01   6.2193e-01   7.4765e-01   8.7373e-01   1.0000e+00
 -1.4822e-323   1.2375e-01   2.4769e-01   3.7198e-01   4.9673e-01   6.2198e-01   7.4769e-01   8.7375e-01   1.0000e+00
 -1.4822e-323   1.2377e-01   2.4772e-01   3.7202e-01   4.9678e-01   6.2202e-01   7.4772e-01   8.7377e-01   1.0000e+00
 -1.4822e-323   1.2379e-01   2.4776e-01   3.7207e-01   4.9683e-01   6.2207e-01   7.4776e-01   8.7379e-01   1.0000e+00
 -1.4822e-323   1.2380e-01   2.4779e-01   3.7211e-01   4.9687e-01   6.2211e-01   7.4779e-01   8.7380e-01   1.0000e+00
 -1.4822e-323   1.2382e-01   2.4782e-01   3.7216e-01   4.9692e-01   6.2216e-01   7.4782e-01   8.7382e-01   1.0000e+00
 -1.4822e-323   1.2384e-01   2.4786e-01   3.7220e-01   4.9697e-01   6.2220e-01   7.4786e-01   8.7384e-01   1.0000e+00
 -1.4822e-323   1.2386e-01   2.4789e-01   3.7224e-01   4.9701e-01   6.2224e-01   7.4789e-01   8.7386e-01   1.0000e+00
 -1.4822e-323   1.2387e-01   2.4792e-01   3.7228e-01   4.9706e-01   6.2228e-01   7.4792e-01   8.7387e-01   1.0000e+00
 -1.4822e-323   1.2389e-01   2.4795e-01   3.7232e-01   4.9710e-01   6.2232e-01   7.4795e-01   8.7389e-01   1.0000e+00
 -1.4822e-323   1.2391e-01   2.4798e-01   3.7236e-01   4.9714e-01   6.2236e-01   7.4798e-01   8.7391e-01   1.0000e+00
 -1.4822e-323   1.2392e-01   2.4801e-01   3.7240e-01   4.9719e-01   6.2240e-01   7.4801e-01   8.7392e-01   1.0000e+00
 -1.4822e-323   1.2394e-01   2.4804e-01   3.7244e-01   4.9723e-01   6.2244e-01   7.4804e-01   8.7394e-01   1.0000e+00
 -1.4822e-323   1.2396e-01   2.4807e-01   3.7248e-01   4.9727e-01   6.2248e-01   7.4807e-01   8.7396e-01   1.0000e+00
 -1.4822e-323   1.2397e-01   2.4810e-01   3.7252e-01   4.9731e-01   6.2252e-01   7.4810e-01   8.7397e-01   1.0000e+00
 -1.4822e-323   1.2399e-01   2.4813e-01   3.7255e-01   4.9735e-01   6.2255e-01   7.4813e-01   8.7399e-01   1.0000e+00
 -1.4822e-323   1.2400e-01   2.4816e-01   3.7259e-01   4.9739e-01   6.2259e-01   7.4816e-01   8.7400e-01   1.0000e+00
 -1.4822e-323   1.2402e-01   2.4818e-01   3.7263e-01   4.9743e-01   6.2263e-01   7.4818e-01   8.7402e-01   1.0000e+00
 -1.4822e-323   1.2403e-01   2.4821e-01   3.7266e-01   4.9747e-01   6.2266e-01   7.4821e-01   8.7403e-01   1.0000e+00
 -1.4822e-323   1.2405e-01   2.4824e-01   3.7270e-01   4.9751e-01   6.2270e-01   7.4824e-01   8.7405e-01   1.0000e+00
 -1.4822e-323   1.2406e-01   2.4826e-01   3.7273e-01   4.9755e-01   6.2273e-01   7.4826e-01   8.7406e-01   1.0000e+00
 -1.4822e-323   1.2407e-01   2.4829e-01   3.7277e-01   4.9758e-01   6.2277e-01   7.4829e-01   8.7407e-01   1.0000e+00
 -1.4822e-323   1.2409e-01   2.4832e-01   3.7280e-01   4.9762e-01   6.2280e-01   7.4832e-01   8.7409e-01   1.0000e+00
 -1.4822e-323   1.2410e-01   2.4834e-01   3.7283e-01   4.9765e-01   6.2283e-01   7.4834e-01   8.7410e-01   1.0000e+00
 -1.4822e-323   1.2412e-01   2.4837e-01   3.7287e-01   4.9769e-01   6.2287e-01   7.4837e-01   8.7412e-01   1.0000e+00
 -1.4822e-323   1.2413e-01   2.4839e-01   3.7290e-01   4.9772e-01   6.2290e-01   7.4839e-01   8.7413e-01   1.0000e+00
