           0.   8.3429e-02   1.6655e-01   2.5680e-01   3.5658e-01   4.6721e-01   5.8871e-01   7.1978e-01   8.5799e-01   1.0000e+00
           0.   8.3814e-02   1.6726e-01   2.5775e-01   3.5766e-01   4.6829e-01   5.8966e-01   7.2049e-01   8.5837e-01   1.0000e+00
           0.   8.4196e-02   1.6796e-01   2.5868e-01   3.5873e-01   4.6936e-01   5.9060e-01   7.2119e-01   8.5874e-01   1.0000e+00
           0.   8.4573e-02   1.6865e-01   2.5961e-01   3.5978e-01   4.7041e-01   5.9153e-01   7.2188e-01   8.5911e-01   1.0000e+00
           0.   8.4945e-02   1.6934e-01   2.6053e-01   3.6082e-01   4.7145e-01   5.9245e-01   7.2257e-01   8.5947e-01   1.0000e+00
           0.   8.5313e-02   1.7001e-01   2.6143e-01   3.6185e-01   4.7248e-01   5.9335e-01   7.2324e-01   8.5983e-01   1.0000e+00
           0.   8.5677e-02   1.7068e-01   2.6233e-01   3.6286e-01   4.7350e-01   5.9425e-01   7.2391e-01   8.6019e-01   1.0000e+00
           0.   8.6037e-02   1.7134e-01   2.6321e-01   3.6387e-01   4.7451e-01   5.9514e-01   7.2457e-01   8.6054e-01   1.0000e+00
           0.   8.6393e-02   1.7199e-01   2.6408e-01   3.6486e-01   4.7550e-01   5.9601e-01   7.2522e-01   8.6089e-01   1.0000e+00
           0.   8.6745e-02   1.7264e-01   2.6495e-01   3.6584e-01   4.7648e-01   5.9687e-01   7.2586e-01   8.6123e-01   1.0000e+00
           0.   8.7092e-02   1.7328e-01   2.6580e-01   3.6681e-01   4.7745e-01   5.9773e-01   7.2649e-01   8.6157e-01   1.0000e+00
           0.   8.7436e-02   1.7391e-01   2.6664e-01   3.6777e-01   4.7841e-01   5.9857e-01   7.2712e-01   8.6190e-01   1.0000e+00
           0.   8.7775e-02   1.7453e-01   2.6748e-01   3.6871e-01   4.7936e-01   5.9941e-01   7.2774e-01   8.6223e-01   1.0000e+00
           0.   8.8111e-02   1.7515e-01   2.6830e-01   3.6965e-01   4.8029e-01   6.0023e-01   7.2835e-01   8.6256e-01   1.0000e+00
           0.   8.8443e-02   1.7575e-01   2.6912e-01   3.7057e-01   4.8121e-01   6.0104e-01   7.2896e-01   8.6288e-01   1.0000e+00
           0.   8.8771e-02   1.7636e-01   2.6992e-01   3.7149e-01   4.8213e-01   6.0185e-01   7.2955e-01   8.6320e-01   1.0000e+00
           0.   8.9095e-02   1.7695e-01   2.7072e-01   3.7239e-01   4.8303e-01   6.0264e-01   7.3014e-01   8.6351e-01   1.0000e+00
           0.   8.9416e-02   1.7754e-01   2.7150e-01   3.7328e-01   4.8392e-01   6.0342e-01   7.3073e-01   8.6382e-01   1.0000e+00
           0.   8.9732e-02   1.7812e-01   2.7228e-01   3.7416e-01   4.8480e-01   6.0420e-01   7.3130e-01   8.6413e-01   1.0000e+00
           0.   9.0045e-02   1.7869e-01   2.7305e-01   3.7503e-01   4.8567e-01   6.0497e-01   7.3187e-01   8.6443e-01   1.0000e+00
           0.   9.0355e-02   1.7926e-01   2.7381e-01   3.7589e-01   4.8653e-01   6.0572e-01   7.3243e-01   8.6473e-01   1.0000e+00
           0.   9.0661e-02   1.7982e-01   2.7456e-01   3.7674e-01   4.8738e-01   6.0647e-01   7.3299e-01   8.6503e-01   1.0000e+00
